user_id,type,date
c322cc9f56b2d12de7f813f03d3b5481,CT,2016-02-25
1a175251240c3bdaaa0313be818a307d,DT,2016-03-14
cb1696e6474ade344477eea1fdb2bdc3,CT,2016-02-03
c7a5e1ad15e710564cd35d8527869449,CT,2016-02-03
a5ae10be01ee7f9eb3e9509f76cb6656,PT,2016-02-10
b776d110548f8f48e07911e8be819c1a,PT,2016-08-26
dafb17b33cbe61e76951493da1799c2d,DD,2016-05-03
bc4990bb953225d82b9376ed7eddc686,PT,2016-10-04
6720663ba9fab63c370423759eaa96a6,DT,2016-02-04
392760379d4bf230cb65b71619045749,DD,2016-05-09
34701b9a9eab7d3054b02144085873c6,CT,2016-01-18
cfb0403bfb4205d3b41743a46a627c8e,FT,2016-05-27
3ee60009fbd984da7e89bffeb584a2cd,FT,2016-07-09
2d06383bbd18b8c63535ee31d66b4460,DD,2016-05-03
2b5d6b27aecdfec3f8d10d5e5f85fbc9,PT,2016-02-12
b0b0afc0b27edd0ab470ad63518b938c,PT,2016-03-03
2cab2f8563a4870b16a336faab672c26,CT,2016-02-10
d79ad8169ebf8197764d6e68fbb39026,DT,2016-02-04
fdb693e9241082fe7c88199e4447d305,PT,2016-02-16
60d09de57debde86d142f778a03b8034,CT,2016-08-24
25c6b43c157ed360900bed5e7a0f151a,PT,2016-04-10
92e8a61735e796bd1addbcf7c215c7d9,CT,2016-01-29
7125f1c05c3dc12e1a5602d30c7c6239,CT,2016-03-01
e460cc89dad10a866c2b82bba43ddd95,PT,2016-04-14
f28572813cb5fd1151f00c6785219bb9,CT,2016-01-27
eb41729dd941c041c9c08c1d53cca0ba,DD,2016-04-27
f99f43c4d60083dd29687ec330446d8f,CT,2016-03-10
5e17c6f499a0e09ef751e5bd1a6e3024,FT,2016-03-08
14d6b4e36ce95e4c6ec888f89e565105,PT,2016-07-29
6f167edafd27d0fa3fc2846a2833af1f,CT,2016-01-22
850a501b9a4d91da14fa93ce4a42c4e6,DT,2016-09-28
87f06f11e62f41bccff8ad7638313f0c,CT,2016-03-14
873c83b920198363525f628a6cd19da5,CT,2016-03-07
a2e15eb04a43ca53e0fc514c4f52fd54,PT,2016-03-03
b07ae1197f7b92539a5e8b6d3f7403c3,CT,2016-06-15
de014223084c52c94cafc123970afbf0,FT,2016-05-02
0c0687f22a513faa7ff3a1fe283e572b,DT,2016-01-05
97d3cdd4558e658f5258f70331006fb5,CT,2016-01-11
e0284667f7daa6c32e042c3e830dbd07,CT,2016-07-28
95713b085b8ed291580641b9b78f37ca,PT,2016-02-16
0e13ec0035a19f095a3e69dee8c5cdf2,DT,2016-04-20
d1e94c4a39d8730a6262c3db8534e6e3,DD,2016-10-04
0670ddaa73888e836167a44f9446062c,DT,2016-02-25
7c22aeac30fd8bd10f490e39d41632ef,DT,2016-04-15
b070ce42792fccff76e76e47aabb47ea,FT,2016-02-13
f46cf4ebb4ebb5555b432fb66ab2cd94,CT,2016-01-12
645958386d94af42d4f7d0ea59058657,DD,2016-02-09
3d14f578b5b1a044c30820d4ed7f0ed3,CT,2016-01-27
d3032986b006d99a1e66918aa4c58d7d,CT,2016-09-26
ba22d97faff4459e697f85707f9e9183,DT,2016-05-24
3202b9e913a72d33ee2ed3e51160ac48,DD,2016-02-18
d3248509a5cb588b89f4f2b0cd65b587,PT,2016-02-04
a552026db7cf5f5f0565b90828904f1f,DT,2016-02-02
c65a2155cfc9e614de056f41c938ebf7,FT,2016-11-10
c60459e1b7dd6c0bf8502d8bf130452e,CT,2016-02-03
25ba85fc1382ccb5ba9bbbc14eeaa152,DT,2016-01-25
a248710d7a16a56614b00fb339d2ff7e,PT,2016-03-29
1f10f7acdbb272310bfa71d03b8f0ee0,CT,2016-02-08
ff428b4a2baa0be8beb8a38bc0c55ca6,DT,2016-07-20
bf3507d637427cb689b8cac09821c0d6,FT,2016-05-11
590f3f6a9d180a348e9ebfa12ff95493,PT,2016-01-21
b465464dc0e4044573697b554c80e729,DD,2016-07-01
3b07bf57e29c3efa55785f04a9abfaca,CT,2016-02-16
77a005d282abf5ac9e5783aa159c3066,DD,2016-02-25
cf87b3c2f0c7246e418ff5c9958656c3,DT,2016-03-03
dc245b206ff0d570ead96f88e7c4c64c,DT,2016-06-28
a2cf429197bc1a3d56a584e5ab9f6000,DT,2016-02-02
18e6381cfa650a863273702ecc27c37a,CT,2016-02-03
9297ec9a389642c8f9f068df2c0844f9,PT,2016-07-18
bc93246a462da9b67375aaf3e41af4ec,DD,2016-02-02
af67d708becada66b4b5bab9f107761c,DT,2016-02-10
c8a42cdaa556c7894fd0ff8cb7b7b0dd,CT,2016-02-01
ecc9fa337f1da502a2b617eb04887d3e,DT,2016-03-30
11faa8680d226c81d57cf6de37f62cde,CT,2016-03-01
165c31a2574ea74e716d49e7b8834823,FT,2016-06-20
9d851a9a909bcb70d95e5f72d740d0b2,DD,2016-02-15
fefd188be130a1a670f9757697a6af8f,CT,2016-02-17
37f7c39d2863304bbb39aa6df789f8c2,PT,2016-08-29
c10b0b666afb5b724e5b61fd3b9a1ccf,PT,2016-01-26
b1f6aad632ca0e8d5bec5973acfb1147,PT,2016-03-01
0393422793898e2015684bae878791e9,PT,2016-02-18
df157b59ef32bbfe104810f2b56091e1,CT,2016-02-15
0c715988bc20be4aa930c0caa45c3679,DT,2016-02-02
7f4b82187af932d433c4f5ef849b8660,CT,2016-02-22
f6533811698379110cf8585c821f1425,CT,2016-02-25
8213cf70b9e9c26c769585a7acc0ef68,CT,2016-02-26
0afae8e9ff5e549ebeb2c3ee3053d696,FT,2016-03-29
4b34179fb6a186a5966ae41fefab94e6,DD,2016-03-11
a973b3ee05cdab6af60fcec36907eb32,PT,2016-03-16
2154ea840491080c0bcddf6783e8562f,PT,2016-02-18
b7c9962ceecf3113856c061d7b768258,FT,2016-06-27
9aa939148af97eb1f231b0709a96520b,CT,2016-02-24
9c262df3ab9e8b33392dade7cc72d0fd,CT,2016-02-18
bfbe07a2cc7e8b8181505bc14b0d3eb1,PT,2016-02-29
b47382d9b7d6caf5cea73193c3958762,PT,2016-09-04
58e3f589ab866ca00961b1a2887552b4,PT,2016-02-14
cc1f3d9bf456bc6d353d991681fd0910,PT,2016-02-25
059a26554f9245367855afd9f9b3ec97,DT,2016-01-12
b0ac6dc34c10b7d22b54566aa507f693,DT,2016-02-19
697eb2c4d9b1181baafa8ba7adda5cae,DT,2016-04-07
73d5707d8129a088d62b7c6b1d2cecd2,CT,2016-02-10
be08c730544de1595fb9bb0193811d39,DT,2016-03-07
26c1a0ef48c88f7bc4a17264b70f0e56,CT,2016-01-28
110ddd9d511173e923c6cc2049237cf2,PT,2016-02-20
b00ebd34ac06784bd64a816f53cca762,CT,2016-02-18
3db141ac9300db90f06d297f415abf8e,CT,2016-01-11
0b534c47829bde3075e99fb37f321de6,DD,2016-07-05
4b0d3086182551f90ce3f025acd54397,DD,2016-08-04
2d41961df722a13e27309145b03d1610,DT,2016-05-03
c66508df4042f4f17c6fcb5bc8b12fec,PT,2016-10-14
474e4226fde62241a30582cb3de1589e,FT,2016-07-14
827392e3ed19e332ba46a53a37f4ad7f,PT,2016-02-26
abbea6dff572fc2424232d20aaccb66a,DT,2016-04-06
3b6da2a5a6d8881a38e362197c847397,PT,2016-04-05
f96d2c04b49cc62653afb65240c97f2d,PT,2016-02-08
18fb190d06d97c628932c9e4c770ef23,CT,2016-02-13
62850b34f909f92e4ba4911ea996d3d1,DT,2016-02-16
4cbfdf5d789804513ceb5a181e233c06,PT,2016-02-11
90eabc213bed4d07314c1309408dda3d,PT,2016-01-30
6a2ce4f6632ccef515e02ed354e58c0f,PT,2016-03-08
9501638b992c1637caf0f2d2c82d3ec0,DT,2016-01-13
d1e8593e17e1eb0d54d9c9094ba5b0ea,DT,2016-08-17
32ded393b2427327a861f16f2c34ffb8,CT,2016-01-26
708b5c5684e98936f8880d58601ac655,CT,2016-02-04
a17846fb2c6264ff7b6657cde3cbcebe,PT,2016-02-01
3a6f7f55941ab8ea2a55857dc136ebed,DT,2016-02-26
278cac8e9e8abbc14377c8d64f8974a3,DD,2016-02-04
ff815742bfa276e597d63d8233970e0b,DT,2016-05-09
49fbe8b6a4ea66e1f9e111895375117b,DT,2016-05-11
63b5eb18218bcf82f9fec05e43bc96f0,CT,2016-04-20
d00f03eb5f477f7e0a88fbed608cb111,PT,2016-01-20
8f64e56f598504b493861c6dbb392676,DT,2016-02-29
510fb3ecaa8a33c63c8d0c971f228227,PT,2016-02-13
d7081429803b0f10ead25dec0e98ad64,PT,2016-03-07
dce02871def39145041b402fd8ba232d,PT,2016-09-30
06ae6d09561b871739b969f5a17070ac,PT,2016-09-05
ea3c9263d929edcccc0db3c923e26e7c,PT,2016-02-20
b28f271a0df7bc7cb8e8b6596f53d1c9,DT,2016-02-16
c56328ad694754c71407c552c449391a,CT,2016-01-19
d9e25303a133a6ec58e1093bb72b3a0e,PT,2016-02-29
3f9bdd07172a4232b630e15aa2b2cca1,CT,2016-03-08
680fb587dfe5ae06c7cd6dc7883bf63a,CT,2016-02-10
306010e9498e29443cc53c774790e573,CT,2016-02-24
e13812d8dc681aa05c537c93a1c9a61d,CT,2016-01-13
a4a46eba9a93a2f8cb513c1cda6a9bb7,DT,2016-02-02
21a59019e21202abe585d51b7707f058,CT,2016-01-26
2c1df8e0977218291b329a680f86ad1a,CT,2016-02-12
78482f80ce5d098dff55cbc404645d31,DD,2016-03-07
48429a3c05fcc4ae489cf0fdb7c342bc,CT,2016-01-29
7ace303cc1be24b5c4de986f1d0bfed8,FT,2016-09-14
d408b3207fbd4bbdf6f9db68db350e68,CT,2016-04-25
eaee6b5643af844044c0633cfed0262f,PT,2016-04-30
c675f5b8b6518c59e272f94439ef8d1a,PT,2016-01-26
6b74eea41ad06ec605864e9c50ac3a06,CT,2016-02-04
1c99e7466fe5cea790d4d7ded4b24bf7,DT,2016-06-07
945d9e1e4e61dd1aed002c42d55b9be5,CT,2016-02-19
cb4980b258afbd0a1cb32028e41b2a3c,DT,2016-05-22
ad1b487289f6b12912fc7fefdc777df6,DD,2016-05-03
1526bbbd431c344e4d8d343b2c513fbd,FT,2016-07-26
75e7b37a0185b8850017e4c636d48d97,DT,2016-02-25
bb07f2aabbb70ce8a06bea971cda3f71,FT,2016-04-22
20bae045a6d4a85a0056e7ab4d9fec8f,DD,2016-11-14
c3af91c826e3228a944b5576b1f79511,CT,2016-01-05
ec75e4cb52def22d42113aa6869b8ca7,CT,2016-02-05
593282b3b7327c06fbbdb6131b447c71,PT,2016-09-15
f0988992f4472a15afdb8cb2c74b6d51,DT,2016-02-05
4562c0926893c4e706d22f89f3f5f416,CT,2016-01-21
0e470f8cd05e4ac57713dd5a74effdf5,FT,2016-03-31
df0712dbafae02a7c11154573ed1dff4,DT,2016-01-26
3bdef7e8da0918e458ffb3e134238af5,PT,2016-02-10
e1c558d538283de7102018e383d98792,DT,2016-02-26
c05dcdf67eb70a3dcd5aa19310c3a469,DD,2016-02-16
b7cefe87a50cbf260c45125c028178ab,PT,2016-01-30
ed24c835837905c73f80caf062005d9c,DT,2016-03-22
8cf1995ff8fa7124c93b1d8fe2cdcbfe,DD,2016-02-17
653a4cdcbbd0817f983b9e71048ce86b,PT,2016-02-18
9b44080bb71b0fac3b7c3a7298995ce2,CT,2016-01-13
a8a987edfb9a5247d96f431013ab47a7,PT,2016-04-06
5c266b8866f02a735263289110f0aa3d,DD,2016-05-17
54c14c70af892db1c651d36fbb9de79e,CT,2016-05-12
d6b8e3ff1b5a0f27716d772c88fed1ab,PT,2016-05-07
4dce268b4d23ad5a43a1cd53b1049849,DD,2016-09-22
c1c3638d285158dd708888a73f71a304,PT,2016-03-03
ab22e9d487cbc05871b5790e905368e9,DD,2016-03-11
28bd652bb1112997473ec23478b687c6,DT,2016-02-09
db75d6b069966b8479375db2fa40b496,DT,2016-11-09
04442df34a58cecdf3902ac694e0978e,CT,2016-03-22
30e2c6fbc470b67ce8d563ae2615ce3b,PT,2016-03-17
6907bc086d2b9f33066ae48a3bc8a982,CT,2016-02-09
1c3101f468884d16063b780433c97938,DD,2016-03-22
accecf416c5bb2adcf4dc77b3a24319a,DT,2016-03-10
3d073254a0a6e79beeaf2daebb44a922,DT,2016-03-18
5f1c56726b12a985f24f67338eb2d132,CT,2016-06-02
8baa35f226db40b451c015db3870f47f,FT,2016-04-28
1e6265ac932e4271227ff577457fcde8,PT,2016-02-26
2b0749e777d1352687a15edd6a1bf1e3,DD,2016-05-02
8c41853819c54253e2158cce256eb77a,CT,2016-01-29
f8796c9f73a51460b7fbbe31c76baf3f,PT,2016-01-22
fdda6d02d431f571ce630a7b68f34604,FT,2016-07-28
3a6dcd8e7410c391f7c1b221a6a6cdac,DD,2016-10-04
7da2b1e3b96ae225fb62875fc51a7544,CT,2016-01-28
0936363ae9d6577e08c9b52183f4b9f7,DT,2016-03-04
a15916a0c83d901a5eeaa57909e306cb,DT,2016-02-26
1ab8b4aa927d1aed8920df516875a97f,DT,2016-02-23
cd229d7b9a2d3cfe77645d9a50baa799,DT,2016-06-01
9b5563cba5dcdf63da10fa07b9182d7f,DD,2016-07-01
cd0b9f6a84db919314512c32c477a175,CT,2016-06-01
7479358536641e6a2dd46814d3fffcec,CT,2016-02-16
294ec5c610ef9b5067a56ce14614ca5b,CT,2016-01-07
683ff6bf194b4286451fe4390a9bd49e,FT,2016-07-07
39381459883b9d1a80eb919ce90eba03,DT,2016-05-03
34c171ce1aee35f1e859f253cc3a052e,FT,2016-08-19
92a5d3dea8c1eb3f2f380089976fb0b0,CT,2016-01-25
0966d362cf1c6da137fcfaeb9539c159,CT,2016-04-22
a1ab227b77513af59986300a03903d65,PT,2016-03-04
ed851a9e273b8f6f25dd1a52a1de7066,PT,2016-02-19
e84fd2c6e494afad0be8f13685a1b57d,PT,2016-02-27
2958ca68a99ea6793d15096637d19430,CT,2016-02-09
68a96dc6c3087c672b41f20474aa0042,DT,2016-04-11
2a7ccdecdf17d95f7c2bde38040280e5,DT,2016-03-02
d3021c959471a9c2f0d8f1dfbce69cc7,DT,2016-01-29
1adedf426c859a3d05d04b908e4c5190,PT,2016-03-05
a67edacfc2374519a1146261882fba50,PT,2016-03-21
2174c6c949e714ab6f45d74db86548af,CT,2016-01-25
296a247876f66ad7d205e9c747e4be44,CT,2016-02-26
17f406e4e0b57bb1f25f54ecbf4f6e78,PT,2016-02-13
522186cbe484b562e6407bb4265e5f84,FT,2016-01-08
b7299b55aa87ff3d630f451e51eb3381,CT,2016-02-12
5169339a15ab49b178c88e149ac7d895,DT,2016-04-28
6768ac316ed4305c5dc7c515e2224db2,FT,2016-03-05
17e89fa266ed8e6d8aa282529673d5c6,DT,2016-04-18
d03a5d4dae495d2d3a9150adc5a9f757,CT,2016-02-24
6c3a48675a97b164b0bdd907549c40b4,PT,2016-03-04
e959f32dd21e389595f3494cd9a2710a,CT,2016-02-09
d8bc140b268a5e4ba8785568321edc9c,PT,2016-04-07
d1e50e8dd7906a7f374eeada1f1561ec,CT,2016-01-13
9f88cbb63c99ee062acb4530a6b67903,DT,2016-02-19
faf8b5d3e4312e1643c309d1621d8dcd,PT,2016-02-05
f6b2d68c9d9be701c99e64ae1080adad,CT,2016-01-15
7725757ca5ebf125dc0973ba2bd2e16d,DT,2016-09-08
e7d191e1c40abe108836c7c666ca52b3,CT,2016-01-26
7d04f8030395f9ceb88f213e2cd4d61e,PT,2016-04-08
d7a6b7d2c9065099d150eec125a53e16,DT,2016-08-19
fab9a9b38d9e4958808d5a9c0d679727,PT,2016-03-04
52b831f16b1550b8bfadee0ed8db40a6,CT,2016-02-23
207a2e6fdd3392836b7d46cc792999a2,DD,2016-04-01
b426cecdaa09086905b9fecc85a8e44f,FT,2016-02-27
c662d3196465c977ce93d019cd116e00,PT,2016-02-23
4f44996f73a806606bc8740e9cb7c03c,CT,2016-02-25
5f6240f8320e36fc86d1773ec2982b01,DT,2016-06-20
a90bf96b592a85d9cb75f47de97e4ca4,FT,2016-02-11
54301180ce4037428aa4a367038a24f9,CT,2016-01-22
3bdbadd9afe605260987cb45bb3ac420,DD,2016-07-05
1e3d321f852b5ba1d35a6c858b236cb3,DD,2016-07-29
c76330b180c2ad803d165a3b02f9998b,DT,2016-10-21
2cdac8b2a2c0eb416306b16b0e992431,DT,2016-02-26
d7519b12a4e4c60a99eb5f9b9bc909e2,CT,2016-02-09
ed39efa7d82ebf87ee1bf4eeb2572ea1,DD,2016-08-10
5b4c524164fcd39185443e573252521a,PT,2016-02-26
30aa719307013793de9d805f08dec1c3,FT,2016-10-22
49e0f382682571d429d683ac360d8965,DD,2016-06-29
a7f77f4a9d51f922aa4c82916a203ead,FT,2016-06-16
d0d4f9834a57d2d48c9e7a299e4b4616,PT,2016-02-28
a7f92e067c7d895a29dc8f569e97afea,PT,2016-03-10
e45931313cce08d1ee9997ee1d321361,FT,2016-01-19
5bae1002550a6cee5a312b130831d9f5,CT,2016-05-11
98b41bc924ab4fd11ef5fcb2abf060ea,DT,2016-01-18
537da42cc3cbeedf94e6be1b6bdcb3e0,CT,2016-01-20
f68daf2b9370026082bab5b2819988b2,DD,2016-02-23
cf7652bf0627c9bbca173f2e415be56a,DD,2016-01-22
3fe74aaf85fb5bc61ccef08390a67317,CT,2016-02-01
389900e401629d4936bc00a15b47c4dc,PT,2016-08-12
aefb2de38298f97977fdfd737bd558c6,PT,2016-02-21
6c0f724d6642ee638cccb3e6723a0c7a,DD,2016-08-16
141a089ce094021e72f7ef41008eb94b,CT,2016-02-02
b8b8b941a3a3b6d1b5d7a2028a36bd22,FT,2016-04-02
b64c01d400f0d99abc4daac78d1752d0,DT,2016-07-23
31fbc9d12c09bba483bdcf6f3d92031b,DT,2016-04-01
3bd9d9b2d10568db29a9c166906b5817,DD,2016-05-02
c13a1fcee01004a6fd9cd27a4dc8a333,DT,2016-03-01
c0438f3c3eaf60d3f0beb4ae15e144cb,DT,2016-04-11
417fb02638825c5d7004a4367f855cf2,DT,2016-04-11
17651395016971d3f9de19cc4300f0ae,DT,2016-04-19
7df2d8dfb53385878dcde77e0c746173,FT,2016-08-14
7e2191ee0641f4adaee6c7071c4fbbae,PT,2016-01-22
0738f38c2f4cd863839e60bb2aa19d57,PT,2016-02-12
77f54f780ae50be4e965eb66df459d40,PT,2016-04-01
5726d6881214d091d4da889c80850309,PT,2016-03-13
f4166a3ec2bbfdf88e9220f0a9b90631,CT,2016-03-11
3866b8b47ae71a975e46a74d54917663,FT,2016-01-28
84d04e47268b50b965ceff30f90deef5,DT,2016-01-24
fb988094f305fdaa9d36555e35c2eef2,CT,2016-02-10
07c002063e760377c1dcb51ea19b1bad,CT,2016-02-09
70eb0a92d38eec6c39bb13dd855d4101,DD,2016-09-20
41d905f9a770432c71fc342bdc29796d,CT,2016-02-01
a5ee4c4a449088f4c0642496dc51c8a2,DD,2016-07-01
f04fdca8d6c2ccaa7676f65d859283ee,PT,2016-02-16
edd5a454c70f01f7401f02aebc0eb1d1,FT,2016-05-09
acdcd8f0a1b26adddbdf79e13ca36a44,DD,2016-03-10
73b19ae420a2fec1664be04c024c158b,PT,2016-09-01
61ab61153862477c0c75df853a246954,PT,2016-02-15
8d7f67a94c2aeb3057abf6c18f0645fb,DD,2016-05-19
74497f0c890f1956ad5eed1ca947a67d,CT,2016-02-16
29884272ca6692e807690ddca67992e8,CT,2016-02-24
55584bcacebfc82f8f1d322df1cf3597,PT,2016-03-11
40c040dd786cf2c368f88acc03e8f001,DD,2016-08-31
b8b514a74dca6a83ce0ef2c7cfff17a9,DT,2016-03-20
db211fef18bce2d01d614d382b93eaff,PT,2016-01-18
3347dc5992e0801339eb3f9f87e42ca5,CT,2016-02-09
99c0557f4a1fd6af4aefc82e364dcca4,CT,2016-01-26
58a7bbb61af792468e485cce7557b774,FT,2016-04-28
cfcf16113b39305b515fad22dbb13719,PT,2016-02-13
69e20d701e660d958462f43322853e5e,CT,2016-02-12
835f416b43b7747c6c6eda1da4dce9c3,PT,2016-02-18
fb8f613f89e3951a0ff1b81077a499f5,DD,2016-07-06
6f51bb947e6710e69d75b624483b2b25,CT,2016-02-09
f7ba113583d58b1577c8b13e5db78fe7,DD,2016-07-01
c67750386abaa59d3b40770a5159fe6e,DT,2016-02-16
0184fbb9db8b8b76a0ee850ba16d8121,DT,2016-02-06
e7d4f8158e2c664e8493bf97ae8ce720,PT,2016-01-12
34534e84c44b8e78ae607114ba3ecf69,FT,2016-03-03
8d4376c4484c7486419675052a37fea9,CT,2016-02-09
6262f50562036361c5b4cae482dc564b,PT,2016-02-09
c49bc7cf85d9205883dc522c149eab6f,CT,2016-01-13
28fd125669d153cd982bd0a32f472782,FT,2016-10-14
8942c2ecfe437f42abb667b2c28103a5,PT,2016-02-28
ed8f777d53797db8f3c8203cfcfc5638,DT,2016-07-20
40ae4efabade73ef52d67636e5124855,PT,2016-01-16
16f05c124c1c2dc355cda65d25f9a426,DD,2016-02-05
7917bf63f5e1b8f14e73015947fbd42a,CT,2016-01-26
b452453c1f32d302088b1c360deb39f4,PT,2016-02-12
736790539e4fcabda4e2897252cf194e,FT,2016-09-13
7021607e6774f5a7a9e77cdfde3b2d52,PT,2016-02-18
028064e6f7a7ce6920e247541cd45381,DT,2016-02-09
472474a4a8f963523dd2e8d53940315a,DT,2016-05-13
ffce7051e24f2a131cf304e15ad4380f,PT,2016-02-08
b518fe0fe7c3b2d7ef44173a702bf605,DT,2016-02-25
aec5ee80afb978a94a3270ee9365dbc9,DD,2016-03-04
cd7570d17888bc6bf979b502b5be47f8,PT,2016-02-12
5d21f5f461ef735442864d71277daa81,CT,2016-03-01
9044d09815c56530ea569e8d9704e91f,DD,2016-04-01
decb21bc610ea390ea2202122d541784,PT,2016-02-16
6008fd8a600b2cf9768b4fe22c29a162,CT,2016-01-25
38665949a744c5d4ef376794df23207c,FT,2016-02-11
89e1f211c80e0e1c579e001dc17cdd95,FT,2016-02-19
f66817b53141940dc8b96e202e3ae7a2,PT,2016-04-08
10fe93ebbb4c42192ccc3a30cb61955f,CT,2016-03-08
fb8b15fe19df92e3e2b7a34a371b3d24,DT,2016-08-24
d9899f45a30691a34c2a8ac688765dee,DT,2016-05-23
17afc3e7fc2502f3f62ce61dc0d7259d,DT,2016-02-13
90555860535a5a2b0c6ceb7bdcceb299,DD,2016-03-23
8d8e918414f70f1c484483e8df6ec1e8,PT,2016-03-23
1e32dc6e5e92def3230e6bb67fabe97c,CT,2016-03-16
6206ef306e377886db7e440588ab42cb,PT,2016-02-22
2f50b9dd830b213308d60a0aaf9e3668,CT,2016-02-26
0a5111ea33ff24ffb670dce3b1a6b684,CT,2016-02-29
a5feec8571aee2432403cf1230f1dfa4,FT,2016-06-19
e733fcac04274ed3f6d8d77dd17c1285,CT,2016-08-28
def39da865a871c7a919598d8662c6e5,DD,2016-02-01
1f1b92cc01cd5c49686c62ca467d175f,CT,2016-02-08
62c4b0403b06f5d6fa614333f7ab3b8a,CT,2016-02-09
b0492063f91ba0d25691b1df73e5ea5a,CT,2016-02-09
3c072c03e4df228ea98af23e854d7fa5,DT,2016-10-20
754c693f7566cbce839cb969f166d232,DD,2016-04-15
1999a6f7910afbe21eb27247e8531bd8,DD,2016-02-08
19e0a3313906ab5e4ac4e934edebdd5c,PT,2016-07-02
0eac50d026c7a4f6de755f29d0be8fef,PT,2016-02-04
deee8cfc97a259e57a5f5c9ce66a4697,PT,2016-05-25
415ca38e677c72762d257aff406dfdbe,CT,2016-03-04
761b7ab33b72a0116044504686294241,DT,2016-02-15
d54dc4732bd86cab7b959215fe884fdf,DD,2016-04-12
ac289ec683d0abda9358c84f957bd9c7,DT,2016-01-11
9f34890c5a87fd30c6864e0bdb1d0609,CT,2016-02-16
f2a7c8dbb24ec9449d509503318710f2,DD,2016-03-03
cc9fcf96a35708772eef2c06016e7642,FT,2016-05-23
edee586e5b80fea088f6ff2808dd4556,PT,2016-03-01
ec36dffdbc470754b36732ddc5747d3f,PT,2016-02-23
8d6442799511b594b2c0e56ebd1a381a,FT,2016-02-07
11c733b1603b10f24882a6cd9f3d1d9d,DT,2016-03-03
e78cd43e273b21057f2af10193e622b4,DD,2016-03-18
da609a00cd356584fc78b2760b25c750,CT,2016-02-15
59b74b97ab59550c0ee2153a4611cd41,DT,2016-02-09
658db037c7cb977428405c02af7f0e21,PT,2016-08-08
93099f47e6a413b6bd572d859a44badf,DT,2016-11-20
c4ce31c8d6145bc71ce479b63e7d273e,CT,2016-01-21
56cc7ad855415825e2970fb59c5d5ed2,CT,2016-08-02
c167ab92ee2a3eff807d9834ab8f0832,DD,2016-02-01
96611cf7b50dad0f8303a1f4dc4896f7,PT,2016-07-05
006f02afa11738dae054678e23a5806b,DD,2016-02-01
650c8887f3568c75498d0a7938c1cafc,DT,2016-04-07
b3b565a231d216e5d1915b18515f4ec1,CT,2016-03-04
97d53c266a53500ef4623d630da4e892,PT,2016-05-13
f48d4a6ef216f6baec0f6e9526d1fe9f,CT,2016-01-13
dd5c06561239dbaa99f3f48d1e9dec34,CT,2016-02-22
2ac1779962e702e8ce1fb5b4080960cb,CT,2016-01-28
391e9a945955ca068bf8b99ec1e2a448,CT,2016-02-04
e8b5e64fa816c999d9cd02d03d13add5,CT,2016-02-05
f140468d3a15b4c805af5d54cbc206f3,CT,2016-02-04
490ff4f8f3552e8bbaf08f82a3c1a5af,DD,2016-08-22
a5f1367bb2420a254ed9f92f6542d1a3,FT,2016-02-29
747162074bf7a56180eeeba6e0bc3438,PT,2016-02-19
5366b64f37168932c8f4d4c186037fee,FT,2016-02-07
42fb00f5e83fa9eb00d47059d21d767f,DD,2016-02-26
928a51d88655e49efbc9b9e5a48e2a5e,DT,2016-03-07
7f64fd934cb864c15d1c1166b5001a8b,FT,2016-02-01
88631a59927e33077f5c4986cb0a74fb,DD,2016-07-12
0b38202298bd9d1143f22c186438f849,PT,2016-03-23
d754e500ab60f381a2df3c96f576c196,FT,2016-03-10
1c339fedf8c4f46e4eb7abbcffa4fe17,PT,2016-03-07
a51943626fd63804a12a31c1a8ca9950,CT,2016-01-04
6ae1612e1fbb7b1733ebbb53ee85fc33,DD,2016-02-01
eb3e4b17d91c2433eaaddaae1a9e1e64,CT,2016-02-05
1b29702513b1b384cd705e2280023f43,DD,2016-04-11
24cc0ad0bd34d830b96d36ec4fa9a089,CT,2016-02-02
474df901144587b52f28f90d3a8d4f61,FT,2016-03-06
8992cdcfe29d2ed419b0e84165f114d6,PT,2016-02-23
fc1feff12cb9e3a1ce9605b085b857b6,DT,2016-02-04
3cead6d03d0dc8d2d9b8ec8f31d3063e,PT,2016-02-18
f5c2415d824e048793386661b81b7687,PT,2016-02-07
6b282ad5c0489f9ea0908f8c28c58065,DT,2016-03-02
cc69318332cabf8c89e3190309791e13,FT,2016-08-29
ad075bf6e8aa2588a7e40d91741fd29c,PT,2016-01-31
9647b9e43eec45cec448d53a261c0a0f,DT,2016-03-12
1471b3e8a571071fe90445cefa724a7e,PT,2016-03-03
63a0f13649425c87e6d8014699b09811,PT,2016-02-06
76d80cb2f890fb081b9aa1f3e5f5a686,PT,2016-01-30
2f8cd32e2d14373c6c95215e408e2f94,CT,2016-01-27
c42dbbcb2d08bdae9f6ba2844720e917,PT,2016-02-20
d7c87d91edaf2b3a440f0f2f270cfb20,PT,2016-02-17
2670b73daa1b1f770023d5630c6cf36e,DT,2016-04-16
bdd576d2a6c3eea8da0894a3ad182167,DT,2016-02-01
048029eed968bab77cd18fddc181a2a8,DT,2016-08-31
0e1be1c1a737a131e40308b2483a2f82,DD,2016-04-08
90caaa80799b3700a4275011252b359c,CT,2016-01-11
79bab37c09b4fe11c8cecf54720a233f,DT,2016-03-14
0229e922906d34691b44db2c15cbf861,DT,2016-06-04
46d4842cceb38a89cf54fcca688937c0,PT,2016-03-21
